#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:03:28 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:03:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=Plateifu&-out=logMstar&-out=VelST1Re&-out=e_VelST1Re&-out=VsigST1Re&-out=VelG1Re&-out=e_VelG1Re&-out=VsigG1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
Plateifu	logMstar	VelST1Re	e_VelST1Re	VsigST1Re	VelG1Re	e_VelG1Re	VsigG1Re
  9030-1902	10.208	 83.150322824940162	  5.2534098927780040	 0.5415626535070903	                   	                   	
  9095-6104	10.278	116.223591341138842	 13.4581909411051743	 0.7193917176438359	131.325429850750965	12.9397198719255364	 1.3722976016776109e+00
  9874-1902	10.644	140.287067228038438	  6.0982858375329680	 0.3750198018153723	                   	                   	
 10841-6103	11.315	304.682114155375984	 22.6081248660252285	 0.4944901739868091	339.927485308324435	 8.6860861380744101	 1.8925763995385276e+00
  9041-6102	10.575	165.997063571488468	 19.7455468061139783	 0.4594178310100120	205.637236333598821	 7.8493068400723160	 1.0718029826999855e+00
  8089-6103	10.771	146.188455579625895	 16.7255103369051064	 0.5398142001696531	                   	                   	
  8255-1901	10.807	137.349650232951944	 10.2703327062856644	 0.3922206501877609	149.148357682328452	 7.6532110073118247	 7.9006405755780440e-01
  9044-6102	11.178	210.754334109824299	 13.7255286991695797	 0.4414555076504177	                   	                   	
  8244-1902	10.173	 95.418589261658838	 48.9987602573749967	 0.4397730094758704	 90.790862009053853	 9.1537162511148651	 8.7615317271917148e-01
  8561-6102	10.350	117.987517701216504	 19.5489821425243946	 0.6691584842189798	143.156831761003957	 7.6188988953915979	 1.5737102825872697e+00
  9037-1902	 9.971	 71.952613693902450	 20.6050785794101650	 0.3486972814477458	 78.087132810311928	29.8395061613778267	 4.4483429127388374e-01
 11826-1902	 9.511	                   	                    	                   	 52.936679862295982	 7.8853528424325674	 7.0791153047558864e-01
 11969-6101	10.122	                   	                    	                   	138.997999875562442	 7.9981463761526923	 1.8063545407566874e+00
  8998-1901	10.150	 86.671966565288415	 20.0976465938434004	 0.3380521453277908	                   	                   	
  9091-1902	10.735	198.573599411137707	 12.8801350349503121	 0.3537565685877124	207.908657196297554	27.2710228609179346	 6.3769337026514072e-01
  9489-6102	10.253	132.111100632804295	 38.5965101039893668	 0.5972749020352141	136.378063617220704	 7.0000000000000000	 7.2864366615032816e-01
 11012-6103	10.046	                   	                    	                   	128.939534990470577	10.9675431916606883	 1.6137677268517516e+00
 11871-1902	10.125	 99.548313870253935	 12.9458099280202603	 0.5710618000324224	105.170950805923326	 7.6808756119665365	 1.3208511203775100e+00
  9196-1902	10.099	 92.841104845340993	 31.1157512110977166	 0.3601912852743558	 83.413550789532309	 9.4529763752254627	 4.9169068722383436e-01
 11831-1901	 9.485	 26.926571270151008	 21.1480780432339870	 0.0814669406823801	 34.763273137575382	 7.0000000000000000	 3.7235138299477921e-01
 12491-1902	11.434	139.730860270711105	 18.6818779036954510	 0.2149331213850722	                   	                   	
  8442-6103	10.812	165.209146325680365	 19.7097597690189410	 0.4178347797548877	186.681695795777046	 7.0000000000000000	 1.1339795368200294e+00
  9090-1902	 9.911	 82.652958192683229	 10.8779771122816467	 0.5490446001336859	102.607055096057024	 7.3040644152778915	 1.4114991629485236e+00
  8488-6103	11.191	234.016361114254664	 12.1329694862616488	 0.4409438193786507	                   	                   	
  9000-6101	10.282	145.567428225922015	 13.7435980782554985	 0.3019446436501823	                   	                   	
  8569-6101	 9.533	                   	                    	                   	 87.740862721071068	 8.3717140690002712	 1.6192737407606010e+00
 10504-1902	10.349	177.664116954526378	 13.8210162334059419	 0.3818095131546619	                   	                   	
 11753-1901	10.481	122.663337774307280	 38.8294514016143921	 0.3452779827266641	170.803120077520845	 8.8654707124175580	 2.1638293215562254e+00
 11013-1901	10.873	 45.200181749901738	 18.4607383214680283	 0.0546100588211543	                   	                   	
  7959-3703	10.607	167.286952303748166	  9.3450143755956550	 0.3712392699042628	 98.432064139704835	13.5083945125662943	 3.1705824570696911e-01
 10213-6102	11.118	225.005754543176522	 16.6384895147207921	 0.3756262158580091	                   	                   	
  8137-1901	10.387	100.954400262232014	  7.3391987475446605	 0.3420945659718382	134.620636233350012	11.6199849119754308	 5.8429367464219051e-01
  8452-6104	10.136	113.081106331616368	 21.0357720687771383	 0.7748581462424428	140.041952011878578	 8.6403503328006792	 2.1197257243074934e+00
 12069-6102	10.784	167.602205310040119	 11.1174750500234403	 0.5990112101644239	187.840094355187659	 9.0315914798315582	 1.4476190575934258e+00
  8324-1902	10.256	 44.794097592409798	 23.2488592067672251	 0.1444043638496080	109.666299433405300	15.8314774554308837	 9.5445327451163187e-01
 11967-1901	10.512	136.773480918747111	 11.1068280021213432	 0.5535352918445714	173.760825260863783	 8.0720572662492209	 1.2405709877619986e+00
  8438-6104	 9.851	                   	                    	                   	 95.592489018685001	 7.0000000000000000	 1.4235304264009272e+00
 11830-1902	10.074	 79.956020221656814	 31.2335234423082930	 0.3524219803324168	 64.167916299034516	 9.5146460000094049	 1.7178806219508924e-01
  8719-1902	10.484	                   	                    	                   	207.254132225721378	18.9563571320318829	 6.0853707452645212e-01
 12093-6101	10.842	152.253693228942154	 33.1794688232204322	 0.3347257873056139	                   	                   	
  8132-6104	11.310	245.868220311371658	 20.6920139944099297	 0.3712367123124996	                   	                   	
 12484-6103	 9.798	109.137550142549458	 51.8217862589755924	 0.5943647722102946	112.411683715887094	 7.6313274360673651	 1.5564329670554469e+00
  8245-1902	10.338	119.810429922934219	 13.5728964021604970	 0.5035372623091791	154.123910859412206	 9.8479247296899928	 1.6484267407648565e+00
 11746-6101	11.142	227.732363558943206	 19.5943421535866236	 0.4430668519473105	252.901384565842790	13.0678136977678747	 9.0345139968738963e-01
  8555-1902	10.019	 95.603879372423108	 36.1942849656881762	 0.4421297755748635	134.684690373014121	 9.9278525143484089	 1.3633410682755944e+00
  9894-1902	 9.542	                   	                    	                   	 50.126893268755410	10.2206306744588389	 8.7966444403260802e-01
 11979-6102	10.952	182.443241244435171	 17.4218082329853416	 0.4170813954491001	253.291269668782661	 8.9364155307395308	 1.3429370596534218e+00
 11970-3701	 9.654	                   	                    	                   	 84.357727251207365	 9.8563974082284069	 1.4893770678976466e+00
  8459-6101	10.388	149.787042652263153	 31.4987412108961564	 0.5023916580637664	181.799866743759253	 8.2375727523424711	 2.0932674097538437e+00
 10494-1902	10.539	 63.875245405244371	  6.4668421353721559	 0.2272032807722651	                   	                   	
  8145-1902	10.500	195.270284181477820	  7.0909949307590106	 0.5717655503049632	225.675350215341325	 8.6121677310498139	 1.1530562806915514e+00
  9044-1902	10.565	148.228572297854896	 12.8443125227066854	 0.3940430248671218	                   	                   	
 8555-12702	10.937	201.174015144859936	 12.6635287205412226	 0.6000253649043180	195.618715691381595	 8.1975341226761635	 8.3306617093182977e-01
  8083-6103	10.748	171.266135110970794	  9.1178593367884950	 0.3849009989895028	212.817205567089331	21.1008684994572810	 5.4841119944275907e-01
  8438-6102	10.595	187.295898457859948	 14.4914326676819698	 0.7013457496334046	200.818647309194660	 7.0000000000000000	 1.5543067552749921e+00
  9498-1902	 9.712	                   	                    	                   	 97.798026224048897	 9.2420583650535200	 1.2267097057391696e+00
  8977-9102	10.711	150.214251269601817	 25.8909677687188875	 0.4853572362557389	192.824015861506211	 8.3657484149431873	 1.2980068501105968e+00
  8080-6103	10.985	229.720957014938250	 13.6164518432915962	 0.6141385733110277	259.493389992008701	10.2225201238144532	 2.0091977511869450e+00
  8611-1901	10.263	133.299888269899327	 11.8792662479425601	 0.3447583667583024	                   	                   	
  7979-1901	11.626	 76.128738220961012	 49.9722109551983777	 0.0575770052787514	                   	                   	
 11009-6102	10.136	109.866515845509795	 13.9524189953150746	 0.6908118533348114	119.568630549529871	 7.9914854513734195	 1.1818011506658808e+00
  8084-6104	10.905	132.186380793641888	 11.1434951474705350	 0.4683473224759630	148.568718623522273	21.5276938796486164	 4.6777221944773711e-01
 12081-6101	11.460	223.126286626822662	 85.2778740207105699	 0.3594875724576126	332.578445173506850	 7.9295651967244440	 1.9871087690332057e+00
  8323-6102	10.554	 41.958094960211255	 28.3676095669298576	 0.1661835119937556	                   	                   	
 10505-6101	10.105	 95.517194024875494	 25.0566906533909162	 0.3532233173398438	                   	                   	
  8091-6104	10.709	162.678223519676294	 55.0529563142860425	 0.3358605713317505	197.132085587152460	20.9469108011006497	 7.1461658694923036e-01
 10518-1901	10.507	162.274664897409821	 30.2861393537035326	 0.3065127413635174	146.400236229213874	46.5105158327788502	 4.1822884300757751e-01
 11009-1902	 9.410	                   	                    	                   	 56.892911725686218	 7.9538918766977744	 8.9519372009829723e-01
  8464-6103	 9.703	                   	                    	                   	 93.865551023853385	 7.9856753670868734	 1.4216312191551970e+00
  8568-1901	11.159	177.247197695411614	 10.2109361218267694	 0.2881909385684681	                   	                   	
 11759-1902	10.083	                   	                    	                   	 77.195311007332094	12.9459014109240762	 7.7314579869490785e-01
  9871-6102	11.112	198.895011450722535	 13.9093315914488329	 0.4116137055501520	163.619298329014896	50.7859742673479815	 5.2259289126357666e-01
  8722-6101	11.212	215.148772838655361	 21.9109509911620393	 0.3629118826401286	189.878497149131476	20.9237166532712067	 4.7692390851542782e-01
 8711-12703	 9.818	 83.449806770819976	 35.9745663209952227	 0.5035883695562947	 95.693188714989873	10.0698708534496646	 1.4206084041329896e+00
  8248-6102	11.085	197.223918954698718	 15.0381591422314571	 0.5450170975648615	191.065128005148779	14.5072510519443263	 9.6292879443939172e-01
  8262-6102	10.598	136.125709758265316	 23.7019131360911857	 0.3123192770827577	                   	                   	
 11827-6102	10.601	147.345930228549747	  8.6795409427365016	 0.9052404038793536	                   	                   	
  9512-6102	10.838	132.804642146245499	 46.5455661013206807	 0.2093633524251574	                   	                   	
  8446-1902	10.589	 98.256055996228994	 36.0367553272076009	 0.2296439206160770	                   	                   	
  8327-1901	 9.292	                   	                    	                   	 52.958560004620828	 9.0951266941225164	 9.9655542268503494e-01
  8551-6104	 9.900	 93.841279195562819	 10.6269615525386989	 0.9253603076995917	100.449646150177642	 8.4951530121946739	 1.2134973680758978e+00
  8994-1902	10.224	 81.254944637705876	 32.8958825843210434	 0.3397621372895170	                   	                   	
 11975-6101	10.346	133.701371125258220	 17.7726757927175854	 0.5303198255450488	163.599308057382871	 8.5236472899407936	 1.1319541471870034e+00
  8311-3702	 9.120	                   	                    	                   	 82.548462115568810	 7.3567833561038665	 1.4906727182412247e+00
 11984-1901	 9.192	 43.458914318765963	 32.9875187742407689	 0.3097562501963399	                   	                   	
  9492-6104	10.551	144.150130767184294	  9.1948556376943209	 0.5899856370547387	                   	                   	
  9196-6101	11.407	281.068931704771444	 24.5250738005019642	 0.4844006531357724	348.700569957068922	 8.5730860920989755	 2.0981402177620998e+00
 12621-1902	 9.793	 83.580136028439938	 26.4992462236318786	 0.3645437907538180	                   	                   	
  8248-3702	10.941	 51.295348035610537	 39.4781190054014104	 0.1392955450964177	                   	                   	
 10841-6101	10.727	 96.260421838636447	 50.9245969253646322	 0.2940928475881753	185.880362747082700	14.2450398238860885	 8.4176134731435470e-01
  8133-6104	11.128	168.351678867065260	  9.6316287957457511	 0.3859140685714194	250.668907772568446	17.8013117084955610	 7.7525046526268671e-01
  8312-1902	10.619	107.079652389539604	 36.7400611281568814	 0.1977511636217190	                   	                   	
  8654-6102	10.922	156.886772945167309	 15.9520681372323772	 0.6479318167683901	209.985154875774299	 7.0000000000000000	 1.4595942734978444e+00
  8720-1901	10.041	 61.772486263925941	 16.1281217080883437	 0.3726646261957570	 88.188850718171835	 7.6636731907006332	 7.5788035791729536e-01
  8724-1901	10.525	 91.123907504623020	  6.0238234757502660	 0.2430574311882707	                   	                   	
  8453-1902	 9.808	 88.716850562771810	 18.3090623339096439	 0.5674085877220242	109.251326804533193	 9.9164258783554722	 1.3489637635293255e+00
  8257-1902	10.868	205.325853815572657	  9.8045389199311472	 0.4344721499525828	260.135584105948510	11.7151886274718535	 1.5732913935830755e+00
  9085-6101	11.074	236.066936947805175	 18.6736243136289133	 0.4701402497914662	288.611162367611882	 8.3195619296555776	 2.4394698476452685e+00
 11953-3702	11.040	184.403603165599719	 15.5683949592525419	 0.2695876000874164	                   	                   	
 11952-1902	10.774	184.304868229051465	 11.4973766629885148	 0.3202006610564901	285.842750600165516	47.4591772933201668	 6.3818659632968955e-01
 10503-3704	10.528	103.238742644711650	 10.3337250817419193	 0.2238636094390735	                   	                   	
 11968-6102	10.520	136.813856894185847	 41.1896853338966267	 0.4110364166154857	                   	                   	
  9486-1901	 9.213	                   	                    	                   	 78.654930700701044	17.4400518630431378	 1.3146692785812757e+00
  8615-1902	10.161	                   	                    	                   	120.591980517623824	 7.2618712878459633	 1.1574995143814162e+00
  9487-1901	10.832	166.780085042236294	 39.3842147622244525	 0.2431281319064393	                   	                   	
 12769-6101	11.312	237.617123818314269	101.2211942947496794	 0.3674228313900289	258.144874593129430	22.1323697997406867	 4.7650070186748150e-01
  8727-6102	 9.566	                   	                    	                   	 74.076692172628555	 9.8285345529122008	 1.3055950201948816e+00
 11824-1902	10.698	133.463969114116992	 11.0856190217560027	 0.2368235272273569	242.309498657969385	14.2399734386664729	 7.6775543096111565e-01
 11757-6103	10.808	153.763751117722620	 34.7678558409898741	 0.3291281092497460	141.433488335710592	22.5225586459349643	 6.5048903931536195e-01
 10496-6103	 9.593	                   	                    	                   	 99.895785745099914	 8.0719507003955311	 1.3229919986483654e+00
  9045-1902	11.381	210.524781636165869	 14.1015511955841113	 0.3676001740924440	272.280056827295994	 8.3839575573639653	 1.5341635615168125e+00
 12484-1901	10.078	                   	                    	                   	 55.572292837300189	13.4776666099661373	 4.9982275430816880e-01
